Pollster,Start Date,End Date,Entry Date/Time (ET),Number of Observations,Population,Mode,Trump,Clinton,Other,Undecided,Pollster URL,Source URL,Partisan,Affiliation,Question Text,Question Iteration
FOX,2016-11-01,2016-11-03,2016-11-04T22:16:34Z,,Likely Voters - Democrat,Live Phone,6.0,92.0,1.0,2.0,http://elections.huffingtonpost.com/pollster/polls/fox-26728,http://www.foxnews.com/politics/interactive/2016/11/04/fox-news-poll-results-11416/,Nonpartisan,None,,2
FOX,2016-11-01,2016-11-03,2016-11-04T22:16:34Z,,Likely Voters - Republican,Live Phone,87.0,6.0,1.0,7.0,http://elections.huffingtonpost.com/pollster/polls/fox-26728,http://www.foxnews.com/politics/interactive/2016/11/04/fox-news-poll-results-11416/,Nonpartisan,None,,2
FOX,2016-11-01,2016-11-03,2016-11-04T22:16:34Z,,Likely Voters - independent,Live Phone,43.0,36.0,5.0,16.0,http://elections.huffingtonpost.com/pollster/polls/fox-26728,http://www.foxnews.com/politics/interactive/2016/11/04/fox-news-poll-results-11416/,Nonpartisan,None,,2
Lucid/The Times-Picayune,2016-11-01,2016-11-03,2016-11-04T18:56:13Z,873,Likely Voters,Internet,39.0,44.0,2.0,10.0,http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26717,https://luc.id/2016-presidential-tracker/,Nonpartisan,None,,1
IBD/TIPP,2016-10-30,2016-11-03,2016-11-04T11:48:24Z,898,Likely Voters,Live Phone,44.0,44.0,4.0,5.0,http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-26691,http://www.investors.com/politics/ibd-tipp-presidential-election-poll/,Nonpartisan,None,,1
IBD/TIPP,2016-10-30,2016-11-03,2016-11-04T11:48:24Z,898,Likely Voters,Live Phone,44.0,45.0,4.0,7.0,http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-26691,http://www.investors.com/politics/ibd-tipp-presidential-election-poll/,Nonpartisan,None,,2
ABC/Post,2016-10-30,2016-11-02,2016-11-04T11:45:19Z,1151,Likely Voters,Live Phone,44.0,47.0,4.0,2.0,http://elections.huffingtonpost.com/pollster/polls/abc-post-26690,http://abcnews.go.com/Politics/hint-momentum-clinton-issues-defining-factor-poll/story?id=43281152,Nonpartisan,None,,1
ABC/Post,2016-10-30,2016-11-02,2016-11-04T11:45:19Z,1151,Likely Voters,Live Phone,46.0,49.0,2.0,3.0,http://elections.huffingtonpost.com/pollster/polls/abc-post-26690,http://abcnews.go.com/Politics/hint-momentum-clinton-issues-defining-factor-poll/story?id=43281152,Nonpartisan,None,,2
YouGov/Economist,2016-10-30,2016-11-01,2016-11-02T14:26:40Z,1233,Likely Voters,Internet,43.0,46.0,4.0,4.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26618,https://today.yougov.com/news/2016/11/02/yougoveconomist-poll-october-30-november-1-2016/,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?",1
YouGov/Economist,2016-10-30,2016-11-01,2016-11-02T14:26:40Z,523,Likely Voters - Democrat,Internet,5.0,90.0,2.0,3.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26618,https://today.yougov.com/news/2016/11/02/yougoveconomist-poll-october-30-november-1-2016/,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?",1
YouGov/Economist,2016-10-30,2016-11-01,2016-11-02T14:26:40Z,268,Likely Voters - Republican,Internet,89.0,5.0,3.0,1.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26618,https://today.yougov.com/news/2016/11/02/yougoveconomist-poll-october-30-november-1-2016/,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?",1
YouGov/Economist,2016-10-30,2016-11-01,2016-11-02T14:26:40Z,442,Likely Voters - independent,Internet,51.0,28.0,5.0,7.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26618,https://today.yougov.com/news/2016/11/02/yougoveconomist-poll-october-30-november-1-2016/,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?",1
YouGov/Economist,2016-10-30,2016-11-01,2016-11-02T14:26:40Z,1233,Likely Voters,Internet,45.0,48.0,7.0,,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26618,https://today.yougov.com/news/2016/11/02/yougoveconomist-poll-october-30-november-1-2016/,Nonpartisan,None,,2
YouGov/Economist,2016-10-30,2016-11-01,2016-11-02T14:26:40Z,523,Likely Voters - Democrat,Internet,6.0,91.0,3.0,,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26618,https://today.yougov.com/news/2016/11/02/yougoveconomist-poll-october-30-november-1-2016/,Nonpartisan,None,,2
YouGov/Economist,2016-10-30,2016-11-01,2016-11-02T14:26:40Z,268,Likely Voters - Republican,Internet,90.0,7.0,3.0,,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26618,https://today.yougov.com/news/2016/11/02/yougoveconomist-poll-october-30-november-1-2016/,Nonpartisan,None,,2
YouGov/Economist,2016-10-30,2016-11-01,2016-11-02T14:26:40Z,442,Likely Voters - independent,Internet,53.0,33.0,14.0,,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26618,https://today.yougov.com/news/2016/11/02/yougoveconomist-poll-october-30-november-1-2016/,Nonpartisan,None,,2
Rasmussen,2016-10-30,2016-11-01,2016-11-02T12:36:26Z,1500,Likely Voters,IVR/Online,44.0,44.0,4.0,4.0,http://elections.huffingtonpost.com/pollster/polls/rasmussen-26615,http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/october_2016/crosstabs_election_2016_white_house_watch_october_30_31_november_1_2016,Nonpartisan,None,"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?",1
CBS/Times,2016-10-28,2016-11-01,2016-11-03T12:15:46Z,1333,Likely Voters,Live Phone,44.0,47.0,5.0,5.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647,https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed,Nonpartisan,None,,1
CBS/Times,2016-10-28,2016-11-01,2016-11-03T12:15:46Z,,Likely Voters - Democrat,Live Phone,8.0,87.0,1.0,3.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647,https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed,Nonpartisan,None,,1
CBS/Times,2016-10-28,2016-11-01,2016-11-03T12:15:46Z,,Likely Voters - Republican,Live Phone,83.0,8.0,5.0,5.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647,https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed,Nonpartisan,None,,1
CBS/Times,2016-10-28,2016-11-01,2016-11-03T12:15:46Z,,Likely Voters - independent,Live Phone,46.0,39.0,9.0,6.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647,https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed,Nonpartisan,None,,1
CBS/Times,2016-10-28,2016-11-01,2016-11-03T12:15:46Z,,Likely Voters,Live Phone,42.0,45.0,5.0,4.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647,https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed,Nonpartisan,None,,2
CBS/Times,2016-10-28,2016-11-01,2016-11-03T12:15:46Z,,Likely Voters - Democrat,Live Phone,7.0,83.0,3.0,4.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647,https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed,Nonpartisan,None,,2
CBS/Times,2016-10-28,2016-11-01,2016-11-03T12:15:46Z,,Likely Voters - Republican,Live Phone,81.0,7.0,4.0,4.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647,https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed,Nonpartisan,None,,2
CBS/Times,2016-10-28,2016-11-01,2016-11-03T12:15:46Z,,Likely Voters - independent,Live Phone,42.0,38.0,8.0,4.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-26647,https://www.scribd.com/document/329861949/CBS-News-New-York-Times-Poll-Nov-3-2016#from_embed,Nonpartisan,None,,2
Gravis Marketing/OANN,2016-10-31,2016-10-31,2016-11-04T12:47:21Z,5360,Registered Voters,IVR/Online,50.0,50.0,,,http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-oann-26695,http://www.oann.com/pollnational/,Sponsor,Rep,,1
Gravis Marketing/OANN,2016-10-31,2016-10-31,2016-11-04T12:47:21Z,5360,Registered Voters,IVR/Online,45.0,46.0,2.0,3.0,http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-oann-26695,http://www.oann.com/pollnational/,Sponsor,Rep,,2
Lucid/The Times-Picayune,2016-10-29,2016-10-31,2016-11-01T18:05:16Z,866,Likely Voters,Internet,40.0,42.0,2.0,10.0,http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26602,https://luc.id/2016-presidential-tracker/,Nonpartisan,None,,1
Politico/Morning Consult,2016-10-29,2016-10-30,2016-10-31T11:49:31Z,1772,Likely Voters,Internet,43.0,46.0,,11.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556,http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519,Nonpartisan,None,,1
Politico/Morning Consult,2016-10-29,2016-10-30,2016-10-31T11:49:31Z,661,Likely Voters - Democrat,Internet,6.0,88.0,,6.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556,http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519,Nonpartisan,None,,1
Politico/Morning Consult,2016-10-29,2016-10-30,2016-10-31T11:49:31Z,601,Likely Voters - Republican,Internet,86.0,8.0,,6.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556,http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519,Nonpartisan,None,,1
Politico/Morning Consult,2016-10-29,2016-10-30,2016-10-31T11:49:31Z,510,Likely Voters - independent,Internet,39.0,38.0,,23.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556,http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519,Nonpartisan,None,,1
Politico/Morning Consult,2016-10-29,2016-10-30,2016-10-31T11:49:31Z,1772,Likely Voters,Internet,39.0,42.0,5.0,6.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556,http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519,Nonpartisan,None,,2
Politico/Morning Consult,2016-10-29,2016-10-30,2016-10-31T11:49:31Z,661,Likely Voters - Democrat,Internet,5.0,81.0,5.0,4.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556,http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519,Nonpartisan,None,,2
Politico/Morning Consult,2016-10-29,2016-10-30,2016-10-31T11:49:31Z,601,Likely Voters - Republican,Internet,82.0,6.0,3.0,5.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556,http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519,Nonpartisan,None,,2
Politico/Morning Consult,2016-10-29,2016-10-30,2016-10-31T11:49:31Z,510,Likely Voters - independent,Internet,32.0,33.0,8.0,12.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26556,http://www.politico.com/story/2016/10/clinton-emails-comey-poll-politico-morning-consult-230519,Nonpartisan,None,,2
Politico/Morning Consult,2016-10-27,2016-10-30,2016-11-03T15:33:20Z,1249,Likely Voters,Live Phone,47.0,52.0,,1.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26662,https://morningconsult.com/wp-content/uploads/2016/11/MCModeStudyFinalToplines.pdf,Nonpartisan,None,,1
Politico/Morning Consult,2016-10-27,2016-10-30,2016-11-03T15:32:16Z,825,Likely Voters,Internet,48.0,51.0,,1.0,http://elections.huffingtonpost.com/pollster/polls/politico-morning-consult-26661,https://morningconsult.com/wp-content/uploads/2016/11/MCModeStudyFinalToplines.pdf,Nonpartisan,None,,1
UPI/CVOTER,2016-10-24,2016-10-30,2016-11-01T15:51:21Z,1299,Likely Voters,Internet,48.0,49.0,3.0,,http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-26598,https://www.documentcloud.org/documents/3211544-UPI-CVoter-30-Oct-2016.html,Nonpartisan,None,,1
NBC/SurveyMonkey,2016-10-24,2016-10-30,2016-10-31T20:12:40Z,40816,Likely Voters,Internet,44.0,51.0,,5.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-26584,https://www.scribd.com/document/329549003/NBC-News-SurveyMonkey-Toplines-and-Methodology-1024-1030?secret_password=LnCL1BQpi23OCLNwYALQ,Nonpartisan,None,"If the 2016 presidential election were being held today among the following candidates, for whom would you vote?   ",1
NBC/SurveyMonkey,2016-10-24,2016-10-30,2016-10-31T20:12:40Z,40816,Likely Voters,Internet,41.0,47.0,3.0,2.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-26584,https://www.scribd.com/document/329549003/NBC-News-SurveyMonkey-Toplines-and-Methodology-1024-1030?secret_password=LnCL1BQpi23OCLNwYALQ,Nonpartisan,None,If the 2016 presidential election were being held today among the following candidates for whom would you vote?,2
ABC/Post,2016-10-26,2016-10-29,2016-10-31T11:42:49Z,1695,Likely Voters,Live Phone,45.0,46.0,4.0,2.0,http://elections.huffingtonpost.com/pollster/polls/abc-post-26555,https://www.washingtonpost.com/news/the-fix/wp/2016/10/31/clinton-loses-popularity-edge-in-tight-race-with-trump-new-post-abc-tracking-poll-finds/,Nonpartisan,None,,1
ABC/Post,2016-10-26,2016-10-29,2016-10-31T11:42:49Z,1695,Likely Voters,Live Phone,47.0,49.0,2.0,2.0,http://elections.huffingtonpost.com/pollster/polls/abc-post-26555,https://www.washingtonpost.com/news/the-fix/wp/2016/10/31/clinton-loses-popularity-edge-in-tight-race-with-trump-new-post-abc-tracking-poll-finds/,Nonpartisan,None,,2
IBD/TIPP,2016-10-24,2016-10-29,2016-10-30T14:40:50Z,1039,Likely Voters,Live Phone,42.0,44.0,4.0,4.0,http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-26550,http://www.investors.com/politics/ibd-tipp-presidential-election-poll/,Nonpartisan,None,,1
IBD/TIPP,2016-10-24,2016-10-29,2016-10-30T14:40:50Z,1039,Likely Voters,Live Phone,41.0,45.0,5.0,9.0,http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-26550,http://www.investors.com/politics/ibd-tipp-presidential-election-poll/,Nonpartisan,None,,2
Lucid/The Times-Picayune,2016-10-26,2016-10-28,2016-10-31T17:48:32Z,865,Likely Voters,Internet,40.0,43.0,3.0,8.0,http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26580,https://luc.id/2016-presidential-tracker/,Nonpartisan,None,,1
Rasmussen,2016-10-25,2016-10-27,2016-10-28T13:00:11Z,1500,Likely Voters,IVR/Online,45.0,45.0,4.0,2.0,http://elections.huffingtonpost.com/pollster/polls/rasmussen-26517,http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/october_2016/crosstabs_election_2016_white_house_watch_october_25_27_2016,Nonpartisan,None,"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?",1
Saint Leo University,2016-10-22,2016-10-26,2016-10-28T17:28:16Z,1050,Likely Voters,Internet,34.0,45.0,2.0,12.0,http://elections.huffingtonpost.com/pollster/polls/saint-leo-university-26530,http://polls.saintleo.edu/wp-content/uploads/2016/10/SLU-Polling-Institute-Report-October-National.pdf,Nonpartisan,None,"If the November presidential election was held today between Hillary Clinton, Donald Trump, Gary Johnson and Jill Stein, which candidate would you support or which have you already supported in early voting?",1
Saint Leo University,2016-10-22,2016-10-26,2016-10-28T17:28:16Z,1050,Likely Voters,Internet,32.0,43.0,7.0,13.0,http://elections.huffingtonpost.com/pollster/polls/saint-leo-university-26530,http://polls.saintleo.edu/wp-content/uploads/2016/10/SLU-Polling-Institute-Report-October-National.pdf,Nonpartisan,None,"If the November presidential election was held today and Evan McMullin, the Independent Conservative from Utah was also on your ballot, which candidate would you support or which have you supported if you already voted in early voting?",2
YouGov/Economist,2016-10-22,2016-10-26,2016-10-27T17:52:01Z,1209,Likely Voters,Internet,41.0,46.0,3.0,7.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26504,https://today.yougov.com/news/2016/10/27/yougoveconomist-poll-october-22-26-2016/,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?",1
YouGov/Economist,2016-10-22,2016-10-26,2016-10-27T17:52:01Z,501,Likely Voters - Democrat,Internet,4.0,91.0,1.0,3.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26504,https://today.yougov.com/news/2016/10/27/yougoveconomist-poll-october-22-26-2016/,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?",1
YouGov/Economist,2016-10-22,2016-10-26,2016-10-27T17:52:01Z,305,Likely Voters - Republican,Internet,82.0,7.0,2.0,6.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26504,https://today.yougov.com/news/2016/10/27/yougoveconomist-poll-october-22-26-2016/,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?",1
YouGov/Economist,2016-10-22,2016-10-26,2016-10-27T17:52:01Z,403,Likely Voters - independent,Internet,45.0,31.0,5.0,11.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-26504,https://today.yougov.com/news/2016/10/27/yougoveconomist-poll-october-22-26-2016/,Nonpartisan,None,"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?",1
